,Team Composition,Team Size,Task Attributes,Task Complexity,Communication Process
0,-0.010148265652497823,-0.003456107416918597,0.2398969555821956,0.02679424069479286,-0.0018192191702748328
1,0.0037924276789886857,-0.003502628166535793,0.21383302592214848,0.0022297656242413755,-0.006176254350391375
2,0.0006852004943294077,-0.0005761200827176793,0.23321804692783632,0.027391570808248722,0.020409785294878136
3,0.01764317539415927,-0.0024347889604117157,0.19311945305809786,0.006244224487041539,0.021077716407878255
4,0.007170916382852499,-0.0028289331464366185,0.21100798629254447,0.0017369726351840198,0.011242539625834214
5,0.013112803567333242,-0.001157979451964497,0.27454060230450394,0.00973532692277701,0.0020660212900511787
6,-0.0009717102006434608,-0.002869270136946822,0.18590495027362197,0.017836147273750158,0.019100870734943376
7,0.020903069129084684,-0.001389344992541952,0.20044721241584507,0.0018142138141366004,0.0013400970738217666
8,-0.007526581168709079,0.010180078336595177,0.2001618319010261,0.018369315831568422,0.0011513306593817774
9,0.01830746713159781,0.003108805452675001,0.20151536020688876,0.004271682036334323,0.001032245423275402
10,0.010661181796745689,0.00150811930196737,0.19724364273031647,0.007400162522859355,0.012904333701186155
11,0.015131350599548843,0.0071712901680294205,0.19142372400607421,0.00786640157070262,0.00700888695473223
12,0.019542596014077374,-0.0019642320388719714,0.19807840797612042,0.0048912258434075095,0.011643707937097125
13,0.014452485979828955,-0.0008702974785812501,0.19874564471241496,0.0036042633640951394,-0.010653102147685223
14,0.012958501134376466,-0.00013677104681297791,0.18857458024145157,0.020375431656741272,-0.005685310105219887
15,0.008838571366859838,-0.0006547606570663778,0.22249923104595293,0.001720242154578444,0.009337249923056512
16,-0.007427116309951964,0.0038695759768627713,0.22529793960593725,0.015063893777063075,-0.001525724987647692
17,0.011092449174993413,-0.0032959485504444608,0.17023713237491223,0.008184229157651712,0.011001921376499912
18,0.016898550864459128,-0.0037438606303181743,0.21775469236148104,0.012239997721355311,-0.006303865515194573
19,-0.004339509593760615,-0.001511824048732624,0.17942230914020973,0.00488715346526547,-0.008862462952991867
20,0.026624642449853075,0.001799489435856949,0.21480214012679955,0.029515127518448758,0.0010577512978926507
21,0.011206052820884382,0.0022330402369407087,0.2273404232675882,0.014411747955355492,-0.02252687891691152
22,-0.009642152831023543,-0.003228863060348086,0.17407466343052358,0.0032174624652063777,0.007449418431602961
23,-0.006769733599729877,-0.0023002891133308,0.24877542282382403,0.026098661383599064,-0.007568718610559522
24,-0.009877158458317936,-0.0029987059660867565,0.1744827547055191,0.008842574402896264,0.03221807772166152
25,0.010922898042864282,-0.0013537492879971413,0.1936925175893932,0.010204423676607788,0.0037211167167719994
26,0.026395921453073012,0.005584721242122392,0.23121812215184778,0.029434638825339032,0.009464817225542266
27,0.0038579479801590377,-0.002618673397712934,0.23396959611957058,0.006963985534074402,-0.004585834049212645
28,-0.0011239465354397904,-0.0031035157652374856,0.23432971960049487,0.010725363748769867,-0.010109580690904396
29,0.014492089105280992,-0.0032755758491047615,0.22067119198352747,0.010258766050734724,0.007480171762629273
30,-7.177994003093602e-05,-0.003496087173624929,0.2530861893474391,0.029237949916425032,0.015016266816866852
31,-0.006553979336129778,-6.001326839011334e-05,0.208145211837224,0.013443730685027577,0.0031429910946727535
32,0.01826977036154631,-0.0007245220022289445,0.17999035257000717,0.029454241697702166,0.007916244093506442
33,0.008457430233014263,-0.0033337767906713722,0.268175331908193,0.010553321254899939,0.0051557360577958455
34,-0.0069036080060429494,-0.0003192648278045329,0.2307864190187352,0.002028384514078274,0.0010852357585915406
35,0.01921437283455618,-0.0020036330298887073,0.1988392995721764,0.006669303993224518,0.002070355248885991
36,0.013361615624996048,0.006338732681761883,0.23029553630632993,0.0037414085233156147,0.014872830882227572
37,0.016203422949315538,-0.003139622565533795,0.18119190244015693,0.008266505256390833,0.00042257366490783266
38,0.005679561720354442,0.0032824637621213792,0.20681077746093535,0.007146279317672644,-0.0011862249595862018
39,-0.010524783158361473,-0.0020410910903758683,0.2606756372139605,0.008560350092630009,0.004041457778044211
40,0.002610241456053819,0.0005244436866794766,0.27448962584825964,0.01915958658584871,0.0006235364875897265
41,0.025701076278917268,-0.0016993254352901666,0.24067265450093323,-0.002615988530129121,-0.012752966691589096
42,0.002510873436533445,-0.0037440875396821394,0.21018187999842997,0.028115189939127316,0.010746319657118586
43,0.010272603821167237,-0.0017825957316246477,0.2245051550963385,0.013473872377328888,-0.003092411357173086
44,0.01583659150855199,-0.00013732610816941104,0.19493380992164655,-0.003040115257438858,0.02584967694485063
45,0.029049589571648604,-0.0021747895196810862,0.2106510134709697,0.02775758479635837,0.01032636339294235
46,0.0033994665485047593,-0.0008592488224150596,0.21317200084710597,0.025373264306395193,-0.01026870436678351
47,0.006480985548882101,0.0018018748249717387,0.24097777560001465,0.0060686261868357905,-0.00309286877728554
48,0.014009919724085385,-0.003675914435754102,0.18253726991904817,0.004791249846514578,-0.0015730069813200132
49,0.014098692922155487,-0.0009368178803574878,0.2292950260019595,0.011785968858470275,0.009834903892948832
50,0.015873969908690833,-0.00016168695745788497,0.2227558875787532,0.006250502513602041,-0.001908169450401953
51,0.002649954439416069,-0.0025964719374718115,0.217518372013762,0.005928350780944669,0.0003302152019339921
52,0.013240114022463723,0.0016751675728959858,0.21431103094231585,0.008006958586660451,-0.003350190066502501
53,-0.0038074344263863136,-0.0007989305750317754,0.21188250403562237,0.006719790381550572,0.019996873989692965
54,0.014557603118030116,-0.001649604864252474,0.17297790173207206,0.0027081998754447945,0.006007427259019704
55,0.02406784303226428,0.0109453519812156,0.19433389993669437,0.01456343049999509,0.012941125736655845
56,-0.004264542734562893,-0.002215890749968308,0.21887175582890162,0.010284546045347231,0.0013724016139633477
57,0.008892151191012276,0.0007884820211313537,0.19497142398660805,0.011511849467882307,0.015032364127058995
58,0.021488943743296796,2.1771124519953666e-05,0.20009035896315885,0.005586952269151513,0.0011311888268082937
59,0.0013055518099506225,-0.00043421935585286064,0.2108101463216464,0.003188511146470452,-0.008863126005983935
60,0.019259731742823694,0.0016903541712773862,0.187585438425937,0.022457276234896795,0.0018316492049722521
61,0.026631817295917015,-0.0001358471272003836,0.2795139596822399,0.010329055147068833,-0.0016525296127836153
62,0.00036555253945369515,0.0012836475198759745,0.18925118350374592,0.0052882140316712345,0.001474630362404028
63,0.005290125299592829,-0.0023983354045438166,0.22077335921565722,0.012431109618314728,0.0008290713305794117
64,-0.006935774799487149,-0.0030589529796933856,0.2202175288654301,0.004055909666663249,0.0012616159290478324
65,-0.008432519815120054,0.0028059261714481476,0.214738785716877,0.005953014143992186,-0.0065168064430638495
66,0.027426421880034746,-0.0004668130606484411,0.20287356520434796,0.004432740926223144,0.00979582790630562
67,0.012549827168492955,0.00326251935839339,0.21408084119145343,-0.001368687396171353,0.0009315315997929785
68,0.0034897828094323513,0.0036309624393774387,0.23144373202485025,0.031535105624970416,0.00498057362713944
69,-0.011900229351164748,0.003565143178299368,0.22736693556884813,0.006578793541471173,0.004356529405320497
70,0.002399027811929799,-0.0009779052136744681,0.2497650294784144,0.007050981467966011,-0.004769015694182421
71,0.003759160406785811,-0.00233817676800796,0.1882117967095871,0.016482725924174768,0.007139237050470815
72,0.018307321940939536,-0.0038504829894356885,0.2025417719810707,0.014280282497325159,-0.0076115086270693855
73,0.010527402617299897,-0.0015267798763669571,0.2031295073213123,0.030485255825844715,-0.007942065962867062
74,-0.006787850284774688,0.0008795515260198172,0.2602754891691461,0.020793415579335894,-0.012437847378194977
75,0.0008295025258810984,0.001140207248116365,0.1955064225940899,0.02092690985130119,0.007969343805798723
76,0.024236629171944246,0.0032638861026479393,0.27048793526289894,0.008449930715066056,-0.001385173865465772
77,0.024684772989590265,0.002126209777276733,0.19354752502751926,0.018043112615025225,0.009042186329286661
78,0.029010097244195343,0.0010055392423651277,0.19347452808249743,0.001758328042110291,0.008665141593728554
79,0.013706124381534512,-0.0018148525585561792,0.21343155683940984,0.006611793825468171,0.0013334316531983248
80,-0.002395399398193776,-0.003614571280007306,0.24299783794683427,0.03520597753595156,0.00318038254755848
81,0.020600224446416293,-0.003513399436377629,0.255545806698685,0.006137487225689409,0.0020419654049464997
82,0.002313090259681516,-0.0035026884974274086,0.257411178213515,0.028367996369434878,-0.008728855973805238
83,0.031314899718285494,0.002482450889231269,0.21812830095892666,0.0015196679206751496,-0.002871429014957849
84,0.0213090420826898,-0.0038092707299266504,0.224441161080301,0.0075918463750086485,0.010590911397947322
85,0.012373895438566596,-0.0027084073868730574,0.19316202738414823,0.019750575705942408,-0.004075727219634562
86,0.0199820913771529,0.008221895607957053,0.24621681894092728,0.015420633319440102,0.00461731167071211
87,-0.018481810969758428,-0.002971860287956929,0.25739971953365237,0.0033770771518225606,0.0011308283202751124
88,0.00036190204045094543,-0.0037070732658861516,0.2509920122536482,0.015482979053788926,-0.008151586128123833
89,0.009354726151100223,0.0011288364746430135,0.21262394688610142,0.009941919118090392,0.009887166544328974
90,0.004564944026648421,0.0009816154237789476,0.22255545633043194,0.00454804147362875,0.021474321463231583
91,0.006295969179934469,-0.003574028049524891,0.2292247509597265,0.007350779734241475,0.008149587942332337
92,-0.0010289210622369538,-0.003943618322902465,0.1810586662372845,0.017488928086069833,-0.004444074530255415
93,0.003707135666775385,-0.0011149599341118144,0.2171060869981184,0.009574073150407258,0.02304468347546773
94,0.009030553647854656,0.0025282414105705087,0.197206459684518,0.003173838813595231,0.0010770805539169759
95,0.007433298829203627,-0.0036362581498534663,0.2233794333303344,0.02546225557851145,-0.004848110022859453
96,0.003824193651697172,-0.0015340214689256726,0.2133877860522212,0.005494224194136699,-0.017059525558713373
97,0.017666515427827267,0.0020895548989865453,0.16304926898983585,0.008189072726186963,0.03767677314365525
98,0.02806090598312505,-0.0035173300416038167,0.22034474720362662,0.012616797664478874,0.005889996729647851
99,0.016568257706011114,-0.0016442657105035785,0.20834812069946895,0.013422468545176258,-0.0019661315570096427
